r2q1rk1/pp3ppp/2bpp3/8/3Pp3/2P1PN1P/PPQ2PP1/2R2RK1 w - -,44
5rk1/3b1p1p/1b1p1np1/p7/1p1pP2q/3P2NP/PP1NBPP1/2Q2RK1 w - -,155
3rr1k1/4n1p1/1pq1p2p/p6Q/P3P3/1P5P/2P2PP1/2R1R1K1 b - -,-261
r2q1rk1/1p1bbpp1/3p1n1p/p1p5/2PnP2N/2N3PP/PP1BPPB1/R2Q1RK1 w - -,151
8/8/P1p2b2/P1B3p1/2P3kp/8/4K3/8 w - -,424
3R4/6pk/3Q1nq1/3P4/7P/8/7K/8 b - -,102
1kb1r3/p1p1bppp/1p5n/6N1/1PPp3P/P5N1/1B2KPP1/5B1R w - -,432
rnbqk2r/pp2b1p1/5n1p/2pP1p2/4p3/2N1N1P1/PP1PPPBP/R1BQK2R b KQkq -,63
5rk1/pq1npp1p/6b1/6N1/3P3Q/2P5/5PP1/5RK1 w - -,-302
r1b1k2r/pp2bppp/5n2/8/3q4/8/PPP1Q1BB/RN2K2R w KQkq -,176
r2q1rk1/pp1bbpp1/2n1p2p/2pp4/5P2/1PN1P3/PBPNB1PP/R2Q1RK1 w - -,286
r3k2r/pp2p2p/1qp2np1/3p4/8/2N5/PP1Q1PPP/2R1N1K1 b kq -,-415
rr4k1/2q1bpp1/2p1p2p/3nP3/Bn1P4/R4NPP/1P1B1P1K/Q1R5 b - -,24
6k1/p1bN1pp1/7p/1p1p4/3Pr3/Pp2P2P/1P2NPP1/6K1 b - -,-285
r4b1r/pp2kppp/4pn2/1b6/3P4/5K2/PPB2PPP/RNBR4 b - -,-76
1r6/8/7R/3Bp3/8/1pb2Pk1/4K3/8 w - -,-284
6k1/4P3/8/pp5R/6p1/1P5P/2r2pP1/4K3 w - -,291
rn1qk2r/p1pbpp1p/1p4pb/4P3/2BP4/2N2NP1/PP3P1P/R2QK2R b KQkq -,135
5B2/8/6p1/5p2/p1k2P1p/4P2P/8/1K6 w - -,237
r5k1/6b1/8/8/5N1P/3K2P1/2R2P2/8 b - -,327
r6k/p4p1p/8/2P5/2p3R1/P4P2/1P5P/n1B2K2 b - -,336
8/1p1n1ppk/4p2p/1p1pP3/3P3N/1P6/P2r1PPP/1R4K1 w - -,-188
8/K5p1/1p1k3p/p4p1P/P7/1B4P1/1B3P2/4q3 w - -,-473
2rq1rkb/1p1bpp1p/p1np1np1/2P5/4P3/2N1BN1P/PPP1BPP1/R2Q1RK1 b - -,105
6k1/7p/3r1ppb/2p1p3/6P1/p2B4/P4PK1/1R6 w - -,-340
8/6pk/2b2p1p/R6P/1n1K4/8/1B6/8 w - -,89
2r3k1/1p3r1p/p5p1/2pq4/2Rp4/PP1P1P2/3Q3P/5R1K w - -,-192
rn1q2k1/1p3ppp/2pp1n2/p1b3B1/3Nr3/P7/1PP1BPPP/R2Q1RK1 w - -,22
2r4r/pp2k2p/5p2/3Rn3/8/6P1/PP3P1P/5RK1 b - -,-415
rnb1k2r/pp3ppp/2p5/3pP3/1q2N3/8/PP1P1PPP/R1B1KBNR w KQkq -,-433
rnbk3r/pp2p1bp/3p2p1/q1pP1p2/2P4P/6P1/PPQNPPB1/R1B1K2R b KQ -,19
r2q1rk1/pppnbpp1/3p1np1/8/3P2P1/2P4P/PP1N1PB1/R1BQK2R b KQ -,-50
r1b1kb1r/pppn1ppp/4p3/4P3/2BP2Pq/8/PP3P1P/RNBQK2R b KQkq -,-103
r1bqkb1r/ppp3pp/5n2/4pp2/2P5/1PN1P3/PB2B1PP/R2QK1NR w KQkq -,278
3r1rk1/ppq1bppp/2p1nnb1/P3p3/2Q1P3/2NB1NPP/1PP2P2/R1BR2K1 b - -,-175
rnbq1rk1/ppp1bp1p/3p1p2/8/2PP4/8/PP3PPP/R1BQKBNR b KQ -,-5
3rkb1r/Qp1q1pp1/5n1p/3p4/8/2N5/PPP2PPP/2KR2NR w k -,449
8/p5p1/5p1p/2p5/3kr3/6PP/P4P2/2R2K2 b - -,-172
r4r2/4qpk1/1p1p2pp/p1pPp2n/P1P1P3/2NQ1PP1/1P1B3P/5RK1 b - -,-186
r2q1rk1/1pp1bppp/p2p4/4p3/2P1P1b1/2N1BN2/PPP1QPP1/3R1RK1 w - -,384
8/4kp2/7p/p2P2p1/P5P1/4K2P/8/8 b - -,-123
r3r1k1/p4p1p/1p3np1/2p5/q2p1PP1/3P3P/PQ1BPR2/1R4K1 w - -,-82
r1b1k2r/pp1p1pp1/1b2p3/7p/4nB2/1N3NPP/PPn1PPB1/3R1RK1 w kq -,137
r1bq2kr/ppp1p1b1/2np1np1/5p2/3P2p1/2P3P1/PP1BPPBP/RN1QK2R w KQ -,-445
8/8/1R3Pk1/4N1p1/7n/1P2K2p/6r1/8 b - -,-162
r1bq1rk1/pp3pbp/2n2np1/2P1p3/4P3/2N5/PP1BBPPP/R2QK2R b KQ -,-472
r3r1k1/5pqp/p1b3p1/1p1B4/5P2/P2Q3P/1PP3P1/1R3RK1 b - -,-49
6n1/6pk/1b6/4RNP1/8/r4P2/8/7K w - -,-184
r7/4kr2/1p1q2p1/pP1p2P1/P2Pp3/2R1Pp1Q/5P2/6KR w - -,262
1R6/r5k1/2Q2p2/8/p5pP/P5P1/4q3/7K w - -,-31
8/1Q4pk/1p2qp2/p7/5P2/6BP/6PK/8 b - -,156
r4rk1/1p1bnppp/p1np2q1/4p3/4P3/2QPBN2/PP2BPPP/1R3RK1 w - -,67
r1bk3r/pp1n1ppp/2p5/4p3/2P1n3/N7/PPK2PPP/3R1BNR w - -,55
r1bqkb1r/5ppp/4pn2/n2p4/8/2P1PNP1/P4PBP/R1BQ1RK1 w kq -,-222
8/bp3k2/4R1pp/p2P4/1p3P2/1P3KP1/P7/8 w - -,438
rn3rk1/1pq1ppb1/p4npp/3p1b2/2PP4/4PN1P/PP1NBPP1/R2QK2R b KQ -,-434
r1b1k2r/1pqpbpBp/p3p3/2p5/2P3n1/1P3N2/P2PBPP1/RN1Q1RK1 b kq -,275
rn1q1rk1/2ppb1pp/1p2p3/pP3p1n/5P2/P3P3/1BPPN1PP/R2Q1RK1 b - -,-366
r2q1rk1/pp1nb1pn/2p1p1pp/3p4/3P1BP1/P1N1P2P/1PP2PB1/R2Q1RK1 w - -,100
1r2nbk1/5p2/1P4p1/2P5/q2pNP2/p4BP1/R6K/1Q6 b - -,161
r4bnr/1b2k1p1/p3p1Bp/2q1p3/1pP4N/P7/1P3PPP/R2Q1RK1 w - -,26
rn3rk1/pQ2ppb1/6p1/q2pPn1p/3P1P2/5N2/PP4PP/R1B1KB1R w KQ -,293
r2qkb1r/3b1p1p/p1Qp2pn/1p2p1N1/2B1P3/4B3/PPP2PPP/RN3RK1 w kq -,208
r4rk1/pp1b1pp1/1qn1pb1p/2p5/2Pp1B2/3P1NP1/PP2NPBP/R2Q1RK1 w - -,314
r2q1rk1/1p1bpp1p/p2p2p1/2p5/1n2P3/2N2N1P/PPPQBPP1/R4RK1 b - -,336
4r1k1/pp1b1pb1/1q2p1n1/3pP1p1/8/1P3PN1/P2B1P2/2Q1KB1R w K -,-206
4Q3/5ppk/q4b1p/1B3P2/1n1p4/6PP/1B5K/5R2 b - -,471
3r1rk1/p4p1p/2pPp1p1/6Q1/8/1P4R1/P1P4P/4n1K1 w - -,268
3r4/1bk5/pp2p1pB/2p5/P1P5/1n3P1P/5P2/R2R2K1 w - -,149
1r3r1k/p1p1bp2/3p1p2/2p4p/2P5/1PN1B2q/P1Q1PP2/R4RK1 w - -,-248
5rk1/8/3p2pp/pQ1P1pq1/3pP1B1/P2P3P/1P4P1/6K1 w - -,-215
r2q1k2/1p3pp1/2p5/3p4/nbNB1P2/P2PP1Pb/4Q3/2R2RK1 w - -,220
r5k1/p3Bppp/1p2p3/2p5/2P5/3R4/PP3Pbn/4R1K1 b - -,446
8/5kp1/3R3p/8/2N1K3/1r6/6P1/8 b - -,106
r1b4r/pp2kppp/8/2ppn3/8/3P4/PPP2PPP/2KR1B1R w - -,-360
r3k2r/p1pqbp2/1pbp1n1p/4p3/2P4N/2NP2P1/PP2PP1P/R2Q1RK1 w kq -,-214
rn1qkb1r/3pp1pp/1p4b1/4p3/2P4P/P2P4/5PP1/R1BQKBNR w KQkq -,183
r3k2r/1N2bppp/p7/4N3/8/4P1P1/1P2B1PP/n4RK1 b kq -,153
8/3k4/8/p4P1p/P1P4P/6P1/3K4/b7 w - -,-45
6k1/2p3bp/2P2B2/4Pp1p/1N1pP1b1/3P2P1/2N2K2/3r4 b - -,-460
8/7k/p1p5/P3K2p/1Pb3pP/6P1/8/8 b - -,-449
r2qkbnr/ppp2pp1/2np3p/5P2/8/2P2N1P/P4PP1/RNBQKB1R b KQkq -,162
r2r2k1/1p4pp/p7/4qp2/8/3PP3/P1Q3P1/2R2RK1 w - -,-17
r4rk1/1R5p/2p1b3/p4p2/3P3b/2B1P3/q1Q2PP1/5RK1 w - -,-211
2r1qr1k/6p1/2pp3p/p4P2/3p1P2/P2Q2PP/1P2P2K/2RR4 w - -,233
3k3r/1p2r1pp/p4p2/3Q4/q4P2/7P/5PP1/1R3NK1 b - -,-257
8/5p2/2k2K2/4P3/P4R2/r1B3P1/8/8 w - -,417
r3kb1r/1pqbpppp/p1n2n2/8/1pP4P/3P1N2/PB1NPPP1/R2QKB1R b KQkq -,150
r2qk2r/pp2pp1p/2np2p1/6B1/2P1P1Q1/2P5/P4PPP/R4RK1 b kq -,286
rr4k1/pp3p1p/4b1p1/q1P1P3/1n2P3/4BPP1/nQ3KBP/R1N4R b - -,192
rn1qk2r/pp3p2/2p1p2p/6p1/1b1P4/4P1B1/BP2K1PP/R2Q2NR w kq -,376
r2q1rk1/1bppbpp1/p1n1p2p/P2nP3/1p6/3P1NPP/1PP2PB1/RNBQ1RK1 b - -,-81
r1bqr1k1/3n1pb1/p5pp/2p1p3/8/1NPBPN1P/P1Q2PP1/R4RK1 w - -,62
r1bqkbnB/ppp1pp1p/2n3p1/8/4P3/5NP1/3P1P1P/1R1QKB1R b Kq -,-36
r1bq1rk1/pp2bppp/3p1n2/P1p1p3/2P1P3/2NP1P2/1P1BBP1P/R2Q1RK1 b - -,-86
6k1/p4ppR/4p3/8/4n3/2P1K2P/PP6/1r6 w - -,-448
rn2kb1r/1b2pppp/p4n1q/1pp5/6P1/2N2N1P/PPPP1PB1/R1BQK2R w KQkq -,22
2r1kb1r/B4pp1/2pp1n2/6N1/8/P7/4PP1P/R2N2K1 b k -,-415
1r3rk1/1ppB2b1/3p1q2/p2Pp2b/2P1Pp1p/1Q3P2/PP4PN/2R1R1K1 b - -,-62
5k2/R7/5K1N/3bPP1P/8/8/p5r1/8 b - -,151
r1bqkb1r/ppp1nppp/2n1p3/4P2P/2P3P1/PP3N2/5P2/RNBQKB1R b KQkq -,40
r7/5pk1/8/4pp2/8/PRR4P/4KP2/r7 w - -,-51
8/R7/4p1p1/7p/3k3P/5P1K/8/8 b - -,492
rn1q1rk1/p2pbpp1/1p6/2pP3p/4b3/4PN2/PP1QBPPP/R1B2RK1 w - -,112
rnbq1rk1/ppp1bppp/3p4/3P4/2P1PN2/2N5/PP3PPP/R2QKB1R b KQ -,88
R7/3r4/4p3/4p3/4P3/3k1P2/6N1/6K1 b - -,235
r2q1rk1/pppbnppp/4pn2/8/2BP1P2/2P2N1P/PP3PP1/R2Q1RK1 b - -,-375
1r2kb1r/pP1bppp1/7p/2q5/4Q2P/8/PP2PPP1/R3KBNR b KQk -,47
r1b1kb1r/pp1qp2p/2n2pp1/2p5/2P5/2N2N2/PBPP1PPP/R2QKR2 b Qkq -,-236
8/1bk5/4K3/3p1p2/3P2p1/3BP3/6P1/8 b - -,122
rn1q1rk1/pp1b1ppp/4pn2/3p4/1P1P4/P2B1NP1/2PN1PP1/R2QK2R b KQ -,-78
8/3n1p2/1b2p1kp/p3P3/1p1P3P/4BNK1/P5P1/8 b - -,-25
8/q5k1/Pp1pB1b1/3Pb1P1/2Q1P1R1/8/7p/7K b - -,384
B4rk1/p1p4p/4p1p1/5b2/2P5/8/P2B1PPP/b4RK1 w - -,95
2r5/p4pkp/4p1p1/2P5/2n5/P3P2P/5PP1/4RRK1 w - -,209
r1bqk2r/ppp1nppp/8/1Q1p4/8/2N1BPP1/PbP3BP/R4RK1 b kq -,261
r4r1k/1b1q3p/p1nb2p1/1pp5/4B3/P4N2/1PQB1PPP/R4RK1 b - -,-59
r1b2rk1/pppp1ppp/2nb4/8/3Pq3/1PP2N2/PB3PPP/RN1Q2KR w - -,66
rnb2rk1/ppp2pb1/6p1/2q1p3/2P5/3P1N2/PP1B1PP1/R2QKB1R w KQ -,224
1r1r2k1/1p1q1p1p/p3p1p1/3p4/1P2nP2/1BPQ2PP/1P3P2/R3R1K1 w - -,122
2rqr1k1/pp1b1ppp/3p4/2pN2n1/2P1P3/1P3P2/PB2Q1PP/R4R1K b - -,44
r2qkb1r/p3pppp/2p2n2/3p1b2/1P1P4/6P1/P3PPBP/RNBQK2R w KQkq -,-1
8/8/5p2/5p1p/5B1P/5kP1/8/7K w - -,287
r4rk1/1p1q1pbp/p5p1/3Pp3/2Pp4/P2b1BP1/1P1B1Q1P/R4RK1 w - -,-115
r1bqkb1r/pp1n1pp1/5n1p/3pp3/3P4/6P1/PPPN1PBP/RNBQ1RK1 w k -,40
r4rk1/5p1p/2p1p3/1p5p/1P3N2/2b3P1/P1P5/2KR1R2 w - -,-290
3N4/4kpp1/r4n2/8/6P1/3R3P/7K/8 w - -,-11
8/5pkp/8/p7/2pn3P/R2b1pP1/P4PB1/6K1 w - -,18
r3kb1r/pp1n2pp/4pn2/3p4/8/2N3P1/PP2PPBP/R1B1K2R w KQkq -,38
r4rk1/1Qpq2p1/pp6/4pp1p/2Pb4/6PN/PP2PP1P/3R1RK1 w - -,-7
1r1q1rk1/ppp1nppp/5b2/2B1p3/8/1QP2NP1/PP3P1P/4RBK1 b - -,-246
r1bqkb1r/1p3ppp/pnn1p3/3pP3/3P1P2/5N2/PP2B1PP/RNBQ1RK1 b kq -,49
r2qkb1r/pp1b1ppp/5n2/n3p3/4P3/2NPBN2/PP2B1PP/R2Q1RK1 b kq -,97
r1b1k2r/pppp1ppp/8/2q1n3/8/8/PP1BQPPP/R3KB1R w KQkq -,165
r4rk1/ppq1bppp/4bn2/3pN3/B1pP4/2P5/PP1N1PPP/R2Q1RK1 w - -,-11
r1q1kbnr/pp2pp2/3p2p1/2pN2Pp/4P3/5N2/PPQP1PK1/R1B2R2 b kq -,260
r2qkb1r/1bpp2pp/1pn1pn2/p4p2/2PP4/P4NP1/1P2PPBP/RNBQ1RK1 b kq -,21
r2q1rk1/pbp2pp1/1pnb3p/4p3/3PR3/2P2NP1/PP3PBP/R1BQ2K1 w - -,228
r2qk2r/pb2bpp1/2n1p3/2ppP2p/1p4P1/1N1P1NP1/PPP2PB1/R1BQ1RK1 w kq -,453
8/5k2/p3p1p1/P1NpP3/2bP2KP/5P2/8/8 w - -,255
8/r4pkp/1p6/2p5/p7/6P1/PP3K1P/5R2 w - -,-51
3kn2r/B7/3p3p/6p1/2P5/8/P3KP1P/R7 b - -,78
rn1q1b1r/pp1bk1pp/4pn2/3p1p2/8/N3PN2/1BPPBPPP/R2Q1RK1 b - -,82
8/3k4/3p4/3n2p1/5p1q/3B4/PB6/1KR5 w - -,-354
7r/p1k1b1p1/2p1n3/2p1p2p/r1P1P2P/2P2PB1/2K3P1/1RR5 b - -,-359
r2qkb1r/6pp/p2p1p2/2pP4/2B5/4BP1b/PPQ4P/2KR3R w kq -,476
2B1k2r/3nbpp1/1p1p4/3Pp2p/8/5PB1/Pn1N2PP/4K2R w Kk -,-126
5n2/1k2N3/6p1/1P3pPp/2KP3P/5P2/8/8 w - -,452
1k5r/2p2pp1/pp2pn1p/P7/1P3P2/6PP/2Pr1PB1/R3R1K1 b - -,-25
8/8/2bk1r2/2n4P/7K/7B/4R3/8 w - -,-47
r5k1/1pp2p2/3p2p1/p2P3p/2P1P3/6PP/Pb1B1P2/4RK2 b - -,-26
3r2k1/8/R2p4/2pP2r1/1pP1pB2/8/1P3K2/4N3 b - -,-15
2r2rk1/pp3ppp/1n6/2pp4/8/P1P2P2/1P6/RKBB1R2 b - -,50
3r1k2/1p6/5p1N/1R1P4/5pK1/8/7P/8 b - -,330
r1r3k1/1p2qppp/p2p4/2p1P3/3p1PP1/3P2P1/PPP3Q1/1K2R2R b - -,121
r1bq1rk1/pppn3p/5bp1/4pp2/2P5/5NP1/PP2PPBP/R1BQ1RK1 w - -,163
r2b4/8/4k3/6p1/P2RP3/6K1/5P2/8 b - -,-203
rnbr1bk1/pp3p1p/5pp1/2p5/2P2B2/2N5/PP2BPP1/R3K1NR w KQ -,475
1rbq1rk1/pp2bppp/2np1n2/1N6/4PB2/2N4P/PPP2PP1/R2QKB1R b KQ -,130
1r4k1/1b2qp1p/p4bp1/1pPp4/8/P2BP2P/1P3PP1/3Q1RK1 w - -,-307
r1b1k2r/ppp3pp/2q2n2/3p1p2/3P1P2/P7/1PP2PPP/R2QK1NR w KQkq -,-287
2r1r1k1/1bq2p1p/pp2p1p1/3pNn2/P2P1P2/1PPN2P1/3QB2P/2R3K1 w - -,-76
rb5r/p2R1ppp/2N1n3/4P3/kPP1nP2/4B3/6PP/1N4K1 b - -,-49
8/2k5/p4K1B/Pp6/1P1p4/7P/8/8 b - -,380
1r3rk1/5ppp/4p3/p2pq3/N3n3/2PQ2P1/1P3P1P/R3R1K1 w - -,-100
8/1k6/8/5p1R/P6P/6P1/5PK1/2r5 b - -,398
4Rnk1/pp3ppp/2p5/5q2/3P4/P4N1P/1P3PP1/R5K1 w - -,235
r1b1k2r/pp1p1ppp/4p3/8/1P6/3qP3/3P1PPP/RN1QK2R w KQkq -,9
r1bn1rk1/pp3pbp/5np1/4p3/2P5/1PN4P/PB3PP1/R3KBNR w KQ -,97
r6k/p1p1n3/2p4p/6N1/2p3p1/8/PP3PPP/R5K1 w - -,-433
r4rk1/p1p2ppp/2pq4/3p4/3P4/2Q4P/PPP2PP1/2KR3R w - -,69
r1bqr1k1/p2nbppp/2p5/2p1R3/N2p4/3P1N2/PPP2PPP/R1BQ2K1 w - -,-53
r1bq1rk1/ppp1b1pp/3pPn2/6N1/2n2P1P/2N5/PP2PPB1/R1BQK2R w KQ -,199
5r2/2r5/2p2k2/1p1p4/p4P1p/P1P4P/4R2K/3R4 b - -,-241
r4bnr/pp1kppp1/7p/2P5/1n2p3/4B3/P1P1KPPP/RN4NR w - -,-110
rn2kb1r/pp3ppp/2p5/8/3P1P2/2qB1Q2/P5PP/R1B1K2R w KQkq -,-279
r4rk1/4pp1p/1npq2p1/1p1p1b2/3P4/1Q2PNP1/P1P2PBP/1R3RK1 b - -,-96
r2qk2r/ppp2pp1/2nbpnbp/3p4/3P4/1PP1PN1P/PB2BPP1/RN1QK2R w KQkq -,-13
r1b1kb1r/pp3ppp/4p3/q7/8/P1PQ4/4NPPP/R1B1K2R b KQkq -,-207
3r2k1/4qppp/p3b3/1pp1Q3/8/1P4P1/P1P2PBP/4R1K1 b - -,-24
r1b1qrk1/pp1pbppp/2n5/2p1p3/4P2P/1PN2NP1/P1P2PB1/R1BQ1RK1 b - -,311
r1bqk2r/1p3pbp/p1n1pnp1/2p1N3/8/PBNP4/1PP1QPPP/R1B2RK1 b kq -,184
2r3k1/1p3ppp/pP6/3p1b2/5P2/1P4P1/2P3BP/4R2K b - -,6
r1bqk2r/pp1p1ppp/5n2/2b5/2P5/2NB1P2/PP3P1P/R1BQK2R b KQkq -,-15
1n1q1rk1/1p4b1/2ppbn2/r4p1p/2PPp2P/P1N1P3/1B1N1PP1/R2QK2R w KQ -,-438
r1bqk2r/pp3ppp/2pp1n2/3Pp3/1bP5/1QN1P1P1/PP1B1P1P/R3KBNR b KQkq -,414
r1b2rk1/pp3p1p/n1pq1pp1/8/3P4/3Q4/PPP1NPPP/2K1RB1R w - -,73
1rb3kr/p2n1pp1/2n5/2pNp1p1/8/2PP2PP/P1P2PB1/R2R2K1 w - -,-243
rn1q1rk1/pp2b1pp/2pp1n2/3Pp3/2P5/2N2P2/PP1NBP1P/R1BQ1RK1 b - -,335
r3kb1r/pp2ppp1/2n4p/2q2b2/Q1B2B2/5N2/PP3PPP/R3K2R w KQkq -,-54
1k1r4/1bp2pp1/4pn1p/p1P5/8/P3B2P/1P2BPP1/1R1N2K1 b - -,363
3r4/2p4k/2p5/p2rp1R1/P4p2/1PP2P2/2P2KPP/2R5 w - -,240
1r3rk1/1b1pqpbp/p5p1/2n1P3/P1P2B2/3Q1NPP/4PPB1/R4RK1 w - -,212
r1bqk2r/1p3ppp/p1nb1n2/8/4P3/1NN5/PPP3PP/R2QKB1R w KQkq -,-365
6k1/2rqbpp1/1R5p/p2p4/3Pb3/P3PN2/1B2BPPP/5RK1 b - -,-280
1k1r4/pp3p2/2q5/2P1Q3/8/P1P3PP/5P2/R5K1 b - -,190
rnb2rk1/pp2qpb1/2p2pp1/3p3p/3P4/2PBPN1P/PPQN1PP1/R4RK1 w - -,163
5k2/4pp1p/6p1/4q3/1p2N3/8/1P2QPPP/5K2 w - -,292
6rr/pk2p1b1/2n1p1pp/4P3/5P2/2P1N1P1/7P/R1B1K2R w KQ -,69
rnbq1rk1/ppp3pp/8/3p1p2/1P1P4/3BP3/P2N1PPP/RQ2K2R b KQ -,-16
1r3r2/6k1/1p2p1pp/p2pPp2/n1p2P2/4P1PP/2R3K1/B2R4 w - -,-409
r1b1kbr1/1pq2ppp/p4n2/2p5/2N5/P2P4/1P1QPPPP/RN2KB1R w KQq -,188
r1bq1rk1/1pp2pbp/p5p1/n2Pn3/8/P1NBPN1P/1P3PP1/R1BQ1RK1 w - -,231
r4rk1/pp1b1ppp/3qp3/3pn3/8/2PB4/PP3PPP/RN1QR1K1 w - -,-124
r1b5/pp2p3/2pp3k/8/2P1P1pP/P3P3/5PP1/R3K2R w - -,473
2r3k1/1p3ppp/pqn5/B1R1P3/3p1P2/1P1b2P1/P3Q1KP/8 w - -,-379
r4rk1/1p1nq2p/3p2p1/pN2bp2/P1P5/4PR2/1B2QPPP/5RK1 b - -,-113
r1bqr1k1/pp3p1p/1np3p1/3n4/3PN3/P6P/1PB2PP1/R1BQR1K1 b - -,-13
rn1qk2r/pp2bppp/3p4/1B2p3/3Pb1PP/4P3/PP3P2/R1BQK1NR b KQkq -,-184
r1b3k1/pp6/2p3pp/5r2/2P5/1PB2pP1/P4PBP/3R2K1 w - -,-312
r1b3k1/p3q1bp/1p2p1p1/2p1P3/5PP1/2P5/PPQRB2P/5RK1 b - -,257
5n1k/1bq2ppp/1p1b4/1P1pN3/2pP4/2Q1P3/3NBPPP/6K1 b - -,-7
r1bbk2r/pppp2pp/2n3q1/3Np3/2P5/P7/1P1P1PPP/R1BQKB1R w KQkq -,37
r1b1r1k1/5p2/2pb2p1/1pNp3p/p2P2q1/P2PP1N1/1P1Q1PK1/2R4R w - -,-365
2b1kb1r/p1q1nppp/2n5/1BPp4/8/2N2N2/P1P2PPP/2BQ1RK1 b k -,161
r4rk1/1Q1Ppp1p/6p1/p3P2n/8/3P2PP/q5BK/2B2R2 b - -,-197
6r1/1p6/6k1/p1P2Rp1/P1N1r1K1/1P2P1P1/8/8 w - -,-406
r1bqkbnr/1p3p2/p3p2p/3pP1p1/8/3Q2B1/PP1NPPPP/R3KB1R w KQkq -,86
r5k1/pp1b3p/3b2q1/2pBp3/7Q/1P4PP/P1P5/1K1N3R b - -,119
r1b1k2r/p4ppp/2pq1n2/2bp4/8/2NBP3/PP3PPP/R1BQK2R w KQkq -,-20
rn1qk1nr/p1pp1ppp/4p3/6P1/Pb6/5P2/1P1P1PBP/RNBQ1RK1 w kq -,235
6k1/1b1rbp2/1p2ppp1/pPp5/P1P1P3/5N2/2B1KPPP/7R b - -,-92
5r2/1p2b3/r1p3kp/p5p1/P2P1p2/1P5P/5PP1/2RR2K1 w - -,-442
8/1R6/6k1/p2R1P1p/Pb2K3/7r/3p4/8 b - -,45
1r3rk1/3p1ppp/1qB1p3/2p1P3/5P2/3b4/1P1B2PP/R2Q1RK1 w - -,189
8/pn2p3/2p2k2/1p6/1P1K4/P6R/8/8 b - -,53
k7/1p6/3r4/p7/P7/1P6/2K1R3/8 w - -,-6
4k3/8/8/6R1/1p1b4/7P/2PKB1P1/7r b - -,130
2r5/pp1P2p1/8/2p1p2p/7k/P1P1P3/1P5P/5R1K b - -,190
r1bq1rk1/pppn1pbp/5np1/4p3/1PP1P2P/2N2N1R/P3BPP1/R1BQK3 b Q -,-122
r7/1n1b1p1p/3p1p2/pp5k/4P3/6P1/1PP2P1P/1R1R2K1 w - -,-110
rnbq1rk1/ppp3b1/4pnp1/3p1p1p/3P1P2/5NP1/PPP1P1BP/RNBQ1RK1 w - -,72
B2n1rk1/2q1b1p1/p5bp/2p1pp2/P1Pp4/3P2PP/1BQN1P2/R3R2K b - -,268
r2qkb1r/p2b1ppp/2pp1n2/2p1p3/Q1P5/2N3PP/PP1PPP2/R1B1K1NR w KQkq -,-113
4kb1r/1pq1n1pp/p1n2p2/3p1p2/3P4/P3PN2/1PP2PPP/R2QK2R w KQk -,-156
r1b2rk1/1p2ppbp/p4np1/2p1N3/2P5/2NqP3/PP1B1PPP/R2Q1RK1 b - -,-66
r1b1k1nr/1pqpbppp/p3p3/8/3pP3/P5P1/1PPPBP1P/RNBQ1RK1 b kq -,-91
r4rkb/pbqnpp1p/1p1p1np1/1B6/3P4/2P2NBP/PP1N1PP1/R2Q1RK1 b - -,-30
r4r2/2q3k1/2b1ppp1/p1p1p2p/2PnP3/P1NP1PP1/3Q3P/4RRKB w - -,-54
8/4k3/2b3K1/p1p3P1/p1P1p1P1/2P1P3/8/3B4 b - -,-317
2bq1rk1/4b1pp/p2p4/3P4/1Q2N3/5P1P/PP4P1/R4RK1 b - -,284
2R5/6pk/4pp1p/6P1/3KpP1P/2Bb4/r7/8 b - -,-134
rnb1kb1r/pp2pppp/8/3pP3/3Pq3/8/PP2NPPP/R1BQKB1R b KQkq -,-111
1k1r3r/pp2p1b1/2pn2p1/3p4/3P4/P1P3Pq/1P1N3P/R1BQR1K1 w - -,-176
5rk1/2Qb2q1/1p2p1p1/3p1p2/p6P/P7/1P1NnPB1/3R1K2 b - -,-297
rnbq1rk1/pp3pp1/2pp3p/4p3/PPB1N3/R4Q1P/2PP1PP1/2B1K2R w K -,466
rn1qk2r/p2pb1pp/1p2p3/3n1p2/3P4/PP2PBP1/5P1P/RNBQ1RK1 b kq -,71
r1b2rk1/pp2bppp/2n1pn2/1Np5/2PP4/3BPN2/Pq3PPP/R2Q1RK1 b - -,-430
r1bqnrk1/pp3ppp/2n5/1Np5/3pPP2/3P1N2/PP1Q1PBP/R4RK1 b - -,-78
6k1/5p2/3p1p2/q2P3p/5P2/3Q3P/6PK/8 b - -,13
r1b2rk1/p2p1pp1/1pnNpq1p/8/2P5/P7/1P1QPPPP/R3KB1R b KQ -,-138
r3kb1r/1pp2ppp/p1n2n2/8/2Pp4/N2P1NPq/PP3P1P/R1BQ2KR w kq -,304
r2qkb1r/pp1b1pp1/2np1n2/7p/2PN4/P1N5/1P3PPP/R1BQKB1R b KQkq -,-52
r1bq1rk1/ppp1bpp1/2n1p2B/8/4P3/5NP1/PPP1QP1P/2KR1B1R b - -,44
r5k1/p2Bbpp1/1p5p/8/3P4/4P2P/PP4P1/R5K1 b - -,45
r1bqkb1r/2pp1ppp/p1n1pn2/1p6/3PP3/1BP5/PP3PPP/RNBQK1NR w KQkq -,129
4r3/p4r1k/1p2bp1p/8/2PR4/6P1/P1P4P/4R1K1 w - -,-312
r2qkb1r/pppb1p2/3p3p/3Ppn2/2P4P/2N3P1/PP3PB1/R2QK1NR b KQkq -,-43
